X_coordinate,Y_coordinate,state,code,name,zone,address
78.786317,10.112077,Tamil Nadu,KTYR,Kottaiyur,SR,"Kottaiyur, Tamil Nadu"
88.257513,24.421152,West Bengal,LGL,Lalgola,ER,"Lalgola, West Bengal"
72.042973,23.610866,Gujarat,KVH,Khambhel,WR,"State Highway 7, Gujarat"
86.309269,25.426072,Bihar,LKN,LAKHMINIA,ECR,"Bihar, Bihar"
74.967125,17.084723,Maharashtra,LNP,LANGARPETH,CR,"Jath Rd, Maharashtra"
75.858526,22.742296,Madhya Pradesh,LMNR,LAKSHMIBAI NAGAR,WR,"Indore, Madhya Pradesh"
72.222393,22.55299,Gujarat,LHBK,LOTHAL BHURKI,WR,"State Highway 1, Gujarat"
77.244136,28.57927,Delhi NCT,LPNR,LAJPAT NAGAR,NR,"Lajpat Nagar, Delhi NCT"
80.28015,13.061372,Tamil Nadu,MCPK,Chepauk,SR,"Chennai, Tamil Nadu"
75.011489,19.926081,Maharashtra,LSR,LASUR,SCR,"Aurangabad, Maharashtra"
74.46563,26.244934,Rajasthan,LNA,LAMANA,NWR,"Beawar, Rajasthan"
81.73019,25.25045,Uttar Pradesh,LOG,LOHGARA,NCR,"Lohgara, Uttar Pradesh"
75.149207,26.772569,,DTRA,DANTRA,,
88.640107,22.666791,West Bengal,LBTL,Lebutala,ER,"Lebutala, West Bengal"
71.702802,22.090056,Gujarat,LTD,LATHIDAD,WR,"Tajpar Rd, Gujarat"
76.7941,30.479756,Punjab,LLU,LALRU,NR,"Lalru, Punjab"
69.9524202618,22.1945375806,Gujarat,LPJ,LALPUR JAM,WR,"Lalpur, Gujarat"
,,Maharashtra,LPU,Lakhpuri,CR,"Lakhpuri, Maharashtra"
,,Maharashtra,LSN,Lasina,CR,"Lasina, Maharashtra"
80.1244293225,22.1390377316,Madhya Pradesh,LTA,Lamta,SECR,"Lamta, Madhya Pradesh"
75.810079,29.937832,Punjab,LHA,LEHRA GAGA,NR,"Sangrur, Punjab"
85.511603,23.665992,,RRME,RANCHI ROAD,ECR,
81.592567,16.600703,Andhra Pradesh,LKSH,LAKSHMINARAYANAPURAM,SCR,"L Narayanapuram, Andhra Pradesh"
,,Tamil Nadu,MARD,Mavur Road,SR,"State Highway 23, Tamil Nadu"
,,Tamil Nadu,MAX,Mangudi,SR,"State Highway 23, Tamil Nadu"
74.738116,15.424244,Karnataka,LWR,ALNAVAR JN,SWR,"Alnavar, Karnataka"
,,Gujarat,MBH,Mobha Road,WR,"Vadodara Jambusar, Gujarat"
70.586745,23.339664,Gujarat,LKZ,LAKADIYA,WR,"Lakadia, Gujarat"
71.776727,22.873403,Gujarat,LTR,LAKHTAR,WR,"Lakhtar, Gujarat"
71.862567,22.954447,Gujarat,LPR,LILAPUR ROAD,WR,"State Highway 17, Gujarat"
71.372863,21.540317,Gujarat,LMO,LILIYA MOTA,WR,"Liliya Mota, Gujarat"
81.257263,26.050472,Uttar Pradesh,LMN,Lachhmanpur,NR,"Unchahar, Uttar Pradesh"
92.595989173,26.2003076494,Assam,LPN,LAOPANI,NFR,"National Highway 37, Assam"
92.958001,25.914426,Assam,LKA,LANKA,NFR,"Lanka, Assam"
80.274188,13.07406,Tamil Nadu,MCPT,Chintadripet,SR,"Chennai, Tamil Nadu"
93.046846,25.796536,Assam,LKG,LAMSAKHANG,NFR,"Lamsakhan Rd, Assam"
93.3046356757,25.759322935,Assam,LCT,LANGCHOLIET,NFR,"TV Centre Road, Assam"
95.0953363135,27.0797307213,Assam,LPTA,LONGPATIA,NFR,"Nabhokotia Rd, Assam"
94.999525,27.4525,Assam,LHL,LAHOAL,NFR,"A T Rd, Assam"
91.9989317505,23.9881925448,Tripura,MANU,Manu,NFR,"Manu, Tripura"
88.433315,22.396985,West Bengal,MAK,Mallikpur,ER,"Kolkata, West Bengal"
74.341781,30.447834,Punjab,LKW,Lakhewali,NR,"Court Rd, Punjab"
86.229057,26.220882,Bihar,LNO,Lohna Road,ECR,"Naruar, Bihar"
75.67687,27.19839,Rajasthan,LHW,Loharwara,NWR,"Sikar Rd, Rajasthan"
84.894961,22.131808,Orissa,LTK,Lathikata,SER,"Latkata, Orissa"
83.849833,18.913242,Andhra Pradesh,LRI,Lihuri Halt,ECoR,"Lihuri Rd, Andhra Pradesh"
76.445338,28.854317,Haryana,LHLL,Lahli,NWR,"State Highway 16, Haryana"
72.3755364282,27.2041163361,Rajasthan,MAAR,Malhar,?,"Jodhpur, Rajasthan"
72.3554837085,23.5267179305,Gujarat,LCH,Linch,WR,"State Highway 41, Gujarat"
80.366849,16.921826,Andhra Pradesh,MDR,MADHIRA,SCR,"K.Ponnavaram, Andhra Pradesh"
73.042126,26.350708,Rajasthan,MDB,MANDOR,NWR,"Jodhpur, Rajasthan"
79.534813,11.823788,Tamil Nadu,TUY,THIRUTHURAIYUR,SR,"Thiruthuraiyur Railway Station Rd, Tamil Nadu"
74.5939589105,25.4396317383,Rajasthan,MDL,MANDAL,NWR,"Mandal, Rajasthan"
69.8117037634,22.2625878623,Gujarat,MDPR,MODPUR,WR,"Khambhalia-Lalpur, Gujarat"
72.712778,23.13609,Gujarat,MDRA,MEDRA,WR,"National Highway 8, Gujarat"
80.355908,22.586017,Madhya Pradesh,MFR,Mandla Fort,SECR,"Mandla Fort, Madhya Pradesh"
71.9053975781,21.6080009031,Gujarat,MDHA,Madhada,WR,"Bhavnagar, Gujarat"
,,Jharkhand,MDNP,Madanpur Halt,ER,"Madanpur, Jharkhand"
75.22772,30.062746,Punjab,MAUR,MAUR,NR,"Maur Mandi, Punjab"
86.80929,23.593092,West Bengal,MDF,MURADI,SER,"Barakar, West Bengal"
76.757452,29.212025,Haryana,MDLA,MUNDLANA,NR,"Panipat, Haryana"
71.349966,23.781878,,VU,VAGHPURA,,
81.91377,25.698324,Uttar Pradesh,MEM,MAU AIMMA,NR,"Allahabad, Uttar Pradesh"
82.124891,26.60377,Uttar Pradesh,MEQ,MALETHU KANAK,NR,"Bikapur, Uttar Pradesh"
82.552278,25.249931,Uttar Pradesh,MBS,MADHOSINGH,NER,"SH 5, Uttar Pradesh"
87.0202584961,24.8344029798,Bihar,MDVB,Mandar Vidyapith Halt,ER,"Mandar, Bihar"
81.783198,21.004164,Chhattisgarh,MCF,Manik Chauree Halt,SECR,"Manikchauri, Chhattisgarh"
78.264829,13.802188,Andhra Pradesh,MCU,Mulacalacheruvu,SCR,"Mulakalacheruvu, Andhra Pradesh"
74.687227,26.465014,Rajasthan,MD,MADAR,NWR,"Ajmer, Rajasthan"
72.275398,25.000633,Rajasthan,MBNL,Marwar Bhinmal,NWR,"Bhinmal, Rajasthan"
73.808967,15.812975,Maharashtra,MADR,MADURE,KR,"Sawantwadi Vengurla Rd, Maharashtra"
74.4932361584,14.1744388792,Karnataka,MANK,MANKI,KR,"Manki, Karnataka"
,,Bihar,MGR,Munger,ER,"Munger, Bihar"
74.88006,12.866193,Karnataka,MAJN,MANGALORE JN,SR,"Mangalore, Karnataka"
74.700155,29.966227,Haryana,MBY,MANDI DABWALI,NWR,"Mandi Dabwali, Haryana"
,,Assam,MGX,Mailongdisa,NFR,"Mailongdisa, Assam"
75.546967,11.699227,Puducherry,MAHE,MAHE,SR,"Mahe, Puducherry"
72.84917,19.187089,Maharashtra,MDD,MALAD,WR,"Mumbai, Maharashtra"
91.7101089758,23.8838302513,Tripura,MGKM,Mungiakami,NFR,"Mungiyakami, Tripura"
87.0261583057,24.8060780645,Bihar,MDLE,Mandar Hill,ER,"Mandar, Bihar"
75.339818,30.807611,Punjab,AJL,Ajitwal,NR,"Ajitwal, Punjab"
88.347323,22.119207,West Bengal,MDBP,Madhabpur,ER,"State Highway 3, West Bengal"
75.738947,22.931326,Madhya Pradesh,AJN,Ajnod,WR,"Indore, Madhya Pradesh"
85.0439060474,25.3662891848,Bihar,MDCR,Masaudhi Court Halt,?,"National Highway 22, Bihar"
82.197734,23.219747,Madhya Pradesh,MDGR,Manendragarh,SECR,"Manendragarh, Madhya Pradesh"
75.836183,30.891527,Punjab,MG,Modelgram,NR,"Ludhiana, Punjab"
86.724589,25.907006,,MEE,Methai,ECR,
84.850984,25.969081,Bihar,MEW,Marhaura,NER,"National Highway 28B, Bihar"
86.351907,23.773417,Jharkhand,LYD,Layabad,SER,"Loyabad, Jharkhand"
88.719031,23.414562,West Bengal,MIJ,Majhdia,ER,"Banpur-Majhdia Rd, West Bengal"
72.2670080994,24.7994691685,Rajasthan,MBW,Malwara,NWR,"Marwara, Rajasthan"
84.8085433154,26.1022287466,Bihar,MHC,Masrakh,NER,"Mashrakh, Bihar"
78.956134,21.37586,Maharashtra,MGVK,Malegaon Vyenku,SECR,"National Highway 69, Maharashtra"
74.706748,31.018428,Punjab,MFM,MAHALAM,NR,"State Highway 20, Punjab"
75.871692,30.529403,Punjab,MET,MALERKOTLA,NR,"Maler Kotla, Punjab"
75.771097,22.55518,Madhya Pradesh,MHOW,Mhow,WR,"Mhow, Madhya Pradesh"
77.472164,24.85653,Madhya Pradesh,MINA,MIYANA,WCR,"Guna, Madhya Pradesh"
77.8660122473,27.1512035397,Uttar Pradesh,MIQ,MIRHAKUR,NCR,"Idgah Agra, Uttar Pradesh"
73.3164103981108,21.8894075339155,Gujarat,MLSR,Malsar,WR,"Sinor, Gujarat"
81.093657,25.063492,Uttar Pradesh,MKP,MANIKPUR JN,NCR,"Manikpur, Uttar Pradesh"
78.134188,9.908505,Tamil Nadu,MES,MADURAI EAST,SR,"Madurai, Tamil Nadu"
86.284783,26.294081,Bihar,MHRL,Mahrail,ECR,"Mahrail, Bihar"
88.107881626,24.3428549076,West Bengal,MGLE,MANIGRAM,ER,"Lalgola, West Bengal"
73.003204,26.485986,Rajasthan,MLH,MANAKLAO,NWR,"State Highway 61, Rajasthan"
74.298965,16.703574,Maharashtra,VV,VALIVADE,CR,"Valivade, Maharashtra"
84.90525,26.65552,Bihar,MKI,BAPUDHAM MOTIHARI,ECR,"Motihari, Bihar"
85.1263143549,26.3018584066,Bihar,MHL,MAHWAL,ECR,"Muzaffarpur, Bihar"
78.076322,19.419885,Maharashtra,MHMB,MAHIMBA,SCR,"Nanded, Maharashtra"
76.0097415,13.7283327,Karnataka,AJP,AJJAMPUR,SWR,"Ajjampur, Karnataka"
72.949202,23.677025,Gujarat,MHDP,Mahadevpara,WR,"State Highway 9, Gujarat"
72.856072,19.280299,Maharashtra,MIRA,MIRA ROAD,WR,"Mira Bhayandar, Maharashtra"
73.922408,15.314045,Goa,MJO,MAJORDA,KR,"South Goa, Goa"
78.858785,25.322705,Uttar Pradesh,MGRR,MAGARPUR,NCR,"Mau Ranipur, Uttar Pradesh"
89.191957,26.693328,West Bengal,MJE,MUJNAL,NFR,"National Highway 31C, West Bengal"
,,Gujarat,MKRL,Moti Koral,WR,"Maninageshwar Rd, Gujarat"
82.694333,25.871178,Uttar Pradesh,MIH,MIHRAWAN,NR,"Nawab Yousuf Rd, Uttar Pradesh"
72.846876,19.040547,Maharashtra,MM,MUMBAI MAHIM JN,WR,"Mumbai, Maharashtra"
92.54072,24.400845,Assam,MOAR,Manipur Bagan,?,"Bairabi Rd, Assam"
74.887582,12.724197,Kerala,MJS,MANJESHWAR,SR,"NH 17, Kerala"
88.018413,24.304919,West Bengal,MGAE,Morgram,ER,"Murshidabad Distt., West Bengal"
76.642542,12.338554,Karnataka,MNGT,MYSORE NEW GOOD,SWR,"Mysore, Karnataka"
76.203117,28.701227,Haryana,MHU,Manheru,NWR,"Bhiwani, Haryana"
95.440958,27.485742,Assam,MJN,Makum Junction,NFR,"Makum, Assam"
80.276539,13.044646,Tamil Nadu,MLHS,Light House,SR,"Chennai, Tamil Nadu"
88.421243,23.529636,West Bengal,MGM,Muragacha,ER,"Nadia, West Bengal"
,,Gujarat,MNGV,Mota Miya Mangrol,WR,"Mosali, Gujarat"
,,Tamil Nadu,MNLI,Manali Halt,SR,"State Highway 23, Tamil Nadu"
80.260507,13.027861,Tamil Nadu,MNDY,Mandaveli,SR,"Chennai, Tamil Nadu"
74.779784,20.863002,Maharashtra,MHAD,Mohadi Pragane Laling,CR,"Dhule, Maharashtra"
79.826515,28.24322,Uttar Pradesh,MIW,Mighauna,NER,"Mighauna, Uttar Pradesh"
74.739025,28.13104,Rajasthan,MIO,Molisar,NWR,"Churu, Rajasthan"
72.946947,22.817129,Gujarat,MHUA,Mahudha,WR,"Madhuda, Gujarat"
75.299694,31.102966,Punjab,MLKH,Mulewal Khaihra,NR,"Neewa Meianwal, Punjab"
78.45435,9.697777,Tamil Nadu,MNME,Manamadurai East,SR,"Manamadurai, Tamil Nadu"
92.550058,24.611951,,MNCR,Monacherra,?,
84.504257,26.417226,Bihar,MJV,Manjhagarh,NER,"National Highway 28, Bihar"
78.177678,29.98115,Uttarakhand,MOTC,MOTICHUR,NR,"Haridwar, Uttarakhand"
70.299701,21.15957,Gujarat,MLHA,MALIYA HATINA,WR,"Malia, Gujarat"
75.4055439008,17.9165477096,Maharashtra,MLB,MODNIMB,CR,"Shetfal, Maharashtra"
75.822432,16.971395,Karnataka,MNL,MINCHNAL,SWR,"Bijapur, Karnataka"
76.618982,27.390236,Rajasthan,MKH,MALAKHERA,NWR,"Mala Khera, Rajasthan"
74.972666,24.265618,Madhya Pradesh,MLG,MALHARGARH,WR,"Malhargarh, Madhya Pradesh"
80.947114,25.017393,Madhya Pradesh,MKD,MARKUNDI,WCR,"State Highway 11, Madhya Pradesh"
77.509661,19.148087,Maharashtra,MUE,MUDKHED,SCR,"Mudkhed, Maharashtra"
78.261498,28.953119,Uttar Pradesh,MNDR,MANDI DHANAURA,NR,"Jyotiba Phule Nagar, Uttar Pradesh"
77.387152,15.225027,Andhra Pradesh,MLGT,MALLAPPA GATE,SCR,"Guntakal, Andhra Pradesh"
79.034774,27.216507,Uttar Pradesh,MNQ,MAINPURI,NCR,"Mainpuri, Uttar Pradesh"
77.015018,13.335173,Karnataka,MLSA,MALLASANDRA,SWR,"NH 206, Karnataka"
74.514271,30.47821,Punjab,MKS,Muktsar,NR,"Muktsar, Punjab"
,,Uttar Pradesh,MQW,Mallannagar,NER,"State Highway 33, Uttar Pradesh"
,,Gujarat,MRD,Manund,WR,"State HIghway 55, Gujarat"
88.1911711557,24.2875453877,West Bengal,MPLR,MAHIPAL ROAD,ER,"Lalgola, West Bengal"
76.62755,28.946971,Haryana,MKLI,MAKRAULI,NR,"Rohtak, Haryana"
85.504477691,25.6543078007,Bihar,MNO,MEHNAR ROAD,ECR,"Bihar, Bihar"
72.847143,19.028606,Maharashtra,MRU,MUMBAI MATUNGA ROAD,WR,"Mumbai, Maharashtra"
73.037935174,26.3087448868,Rajasthan,MMC,MAHAMANDIR,NWR,"Jodhpur, Rajasthan"
72.978778,26.532173,Rajasthan,MMY,MARWAR MATHANYA,NWR,"Mathania, Rajasthan"
69.008695,22.411601,Gujarat,MTHP,MITHAPUR,WR,"Jamnagar, Gujarat"
72.447631,25.187428,Rajasthan,MON,Modran,NWR,"Jalor, Rajasthan"
77.498609,29.884915,Uttar Pradesh,MNZ,MANANI,NR,"State Highway 57, Uttar Pradesh"
92.266800144,26.1446457224,Assam,AJRE,AUJARI,NFR,"National Highway 37, Assam"
80.347318,28.284349,Uttar Pradesh,MLN,MAILANI,NER,"Lakhimpur Kheri, Uttar Pradesh"
87.5881226697,25.4756828749,Bihar,MNS,Manshahi,NFR,"National Highway 81, Bihar"
84.601916,27.043053,Bihar,MRJD,Marajdwa,ECR,"Sikta-Mainatad Rd, Bihar"
75.665016,30.83811,Punjab,MLX,Mullanpur,NR,"Mullanpur, Punjab"
87.226329,24.312218,,MPUR,New Madanpur,?,
72.142853,24.67822,Gujarat,MSQ,Marwar Ratanpur,NWR,"State Highway 128, Gujarat"
88.452254,22.693938,West Bengal,MMG,Madhyamgram,ER,"Kolkata, West Bengal"
78.910005,21.812143,Madhya Pradesh,MPML,Mohapani Mal,SECR,"State Highway 19, Madhya Pradesh"
76.272805,11.06543,Kerala,MLTR,Melattur,SR,"Melattoor, Kerala"
79.191328,22.049857,Madhya Pradesh,MQQ,Markahandi U Halt,SECR,"State Highway 26, Madhya Pradesh"
75.354756,31.110293,Punjab,MQS,Malsian Shahkot,NR,"Shahkot-Moga Rd, Punjab"
78.501566,22.11073,Madhya Pradesh,MKDN,Morkadhana,CR,"Nayagaon, Madhya Pradesh"
75.402584,29.989695,Punjab,MSZ,MANSA,NR,"Mansa, Punjab"
88.162107,24.30631,West Bengal,MPLE,MAHIPAL,ER,"Lalgola, West Bengal"
76.9150573724,19.2036411097,Maharashtra,MQL,MIRKHAL,SCR,"Purna, Maharashtra"
89.864509,26.133968,Assam,MTJR,MOTERJHAR,NFR,"Dhubri Kochugaon Rd, Assam"
82.125339,26.709217,,MSOD,MASODHA,NR,
78.142209,26.249743,Madhya Pradesh,MTJL,Motijheel,NCR,"Gwalior, Madhya Pradesh"
84.832613,26.958112,,MSDH,MASNADIH,ECR,
77.719182,29.355377,Uttar Pradesh,MSP,MANSURPUR,NR,"Muzaffarnagar, Uttar Pradesh"
73.973721,24.794585,Rajasthan,MVJ,MAVLI JN,NWR,"Mavli, Rajasthan"
76.146396,30.363819,Punjab,NBA,Nabha,NR,"Nabha, Punjab"
77.686937,29.015997,Uttar Pradesh,MUT,MEERUT CANT,NR,"Meerut, Uttar Pradesh"
72.58927,26.981256,Rajasthan,MWT,MARWAR LOHWAT,NWR,"Jodhpur, Rajasthan"
77.675106,28.97761,Uttar Pradesh,MTC,MEERUT CITY,NR,"Meerut, Uttar Pradesh"
77.506774,28.759017,Uttar Pradesh,MUD,MURADNAGAR,NR,"Ghaziabad, Uttar Pradesh"
77.627418,27.412426,Uttar Pradesh,MSRP,MURHESI RAMPUR,WCR,"SH 33, Uttar Pradesh"
88.319686,23.479666,West Bengal,MTFA,MERTALA PHALEYA,ER,"Mertala Phaleya, West Bengal"
72.889998,21.019949,Gujarat,MRL,MAROLI,WR,"Maroli, Gujarat"
79.455639,10.674541,Tamil Nadu,MQ,Mannargudi,SR,"Mannargudi, Tamil Nadu"
77.7018564789,8.7067184087,Tamil Nadu,MP,MELAPPALAIYAM,SR,"Tirunelveli, Tamil Nadu"
72.838561,18.952385,Maharashtra,MSD,BOMBAY MASJID,CR,"Mumbai, Maharashtra"
,,West Bengal,MTAP,Matania Anantpur,ER,"Matania Anantapur Railway Station, West Bengal"
76.608871,27.48372,Rajasthan,MWW,MAHWA,NWR,"Alwar, Rajasthan"
72.823908,18.982103,Maharashtra,MX,Mumbai Mahalakshmi,WR,"Mumbai, Maharashtra"
,,Tamil Nadu,MTT,Mutupet,SR,"Muthupet, Tamil Nadu"
76.897256,12.529176,Karnataka,MYA,MANDYA,SWR,"Mandya, Karnataka"
74.804962,13.068517,Karnataka,MULK,MULKI,KR,"Mulki, Karnataka"
80.267038,13.03497,Tamil Nadu,MTMY,Thirumayilai,SR,"Chennai, Tamil Nadu"
75.608482,32.112895,Punjab,MRTL,MIRTHAL,NR,"Mirthal, Punjab"
72.8034186484,24.5026049619,Rajasthan,MXO,MORTHALA,NWR,"NH 14, Rajasthan"
81.553447,27.784934,Uttar Pradesh,MT,Matera,NER,"Bahraich, Uttar Pradesh"
94.071748,26.66857,Assam,MOBD,Moabund,NFR,"Mohbondha, Assam"
88.010799,22.176299,West Bengal,MSDL,Mahisadal,SER,"Haldia Mechada via Tamluk, West Bengal"
95.6726,27.289315,Assam,MRG,Margherita,NFR,"Ledo, Assam"
77.861087,28.330372,Uttar Pradesh,MOM,Maman,NR,"National Highway 91, Uttar Pradesh"
80.280206,13.054862,Tamil Nadu,MTCN,Triplicane,SR,"Chennai, Tamil Nadu"
93.122747,25.368686,Assam,MUPA,MUPA,NFR,"Diakkawn Rd, Assam"
75.419984,30.803353,Punjab,NNKR,Nanaksar,NR,"Nanaksar, Punjab"
,,Maharashtra,MZRT,Murtajapur Town,CR,"Murtajapur, Maharashtra"
79.065632,27.227142,Uttar Pradesh,MPUE,MAINPURI KACHRI,NCR,"Mainpuri Kachri, Uttar Pradesh"
77.621531,28.885405,Uttar Pradesh,MUZ,MOHIUDDINPUR,NR,"Meerut, Uttar Pradesh"
,,Gujarat,NADA,Nada,WR,"Mota Habipura Nada Rd, Gujarat"
,,Maharashtra,NBGH,Nowbagh,CR,"Nowbagh, Maharashtra"
76.303949,18.387703,Maharashtra,NEI,NEOLI,CR,"State Highway 77, Maharashtra"
72.6654016473,27.6079949928,Rajasthan,NKRA,Nokhra,?,"Nokhra, Rajasthan"
77.563207,13.001289,Karnataka,MWM,MALLESWARAM,SWR,"Bengaluru, Karnataka"
77.421273,26.92382,Rajasthan,NGLT,NAGLATULA,NCR,"Bayana, Rajasthan"
,,,NDLH,Nandlalee Halt,?,
76.534516,19.358161,Maharashtra,MVO,MANWATH ROAD,SCR,"Parbhani, Maharashtra"
82.459164,23.315091,Chhattisgarh,NGE,NAGAR,SECR,"National Highway 78, Chhattisgarh"
74.983505,31.105935,Punjab,MXH,MAKHU,NR,"Makhnu, Punjab"
79.846188,10.81843,Tamil Nadu,NCR,Nagore,SR,"Nagore, Tamil Nadu"
78.415299,18.017963,Andhra Pradesh,MZL,MIRZAPALI,SCR,"Medak, Andhra Pradesh"
77.100811,20.012339,Maharashtra,KKG,KEKATUMAR,SCR,"Washim, Maharashtra"
74.8134271344,31.0470049078,Punjab,MWX,MALLANWALA KHAS,NR,"Mallanwala, Punjab"
83.3105186481,24.2277400211,Uttar Pradesh,MXY,MAHUARIYA,ECR,"Sonebhadra, Uttar Pradesh"
82.37058,24.136642,Madhya Pradesh,MZHL,MAJHAOLI,WCR,"Bargawa, Madhya Pradesh"
77.776755,15.397805,Andhra Pradesh,MYL,MALLIYALA,SCR,"Kurnool, Andhra Pradesh"
75.430851,15.432164,Karnataka,NGR,ANNIGERI,SWR,"Dist. Dharwad, Karnataka"
81.836685,24.098212,Madhya Pradesh,MWJ,MARWASGRAM,WCR,"Madhya Pradesh, Madhya Pradesh"
80.008415,22.576568,Madhya Pradesh,NDNI,Nidhani,SECR,"Ghonsor, Madhya Pradesh"
85.306631,24.814294,Bihar,MZW,MANJHWE,ECR,"Manjhwe, Bihar"
78.236511,10.954704,Tamil Nadu,MYU,MAYANOOR,SR,"NH 67, Tamil Nadu"
71.709352,22.0252,Gujarat,NGA,NINGALA JN,WR,"State Highway 117, Gujarat"
72.845954,19.350875,Maharashtra,NIG,NAIGAON,WR,"Naigaon West, Maharashtra"
73.73056,16.387454,Maharashtra,NAN,NANDGAON ROAD,KR,"Sindhudurg, Maharashtra"
94.308203,26.652435,Assam,MXN,MARIANI JN,NFR,"Mariani, Assam"
94.792882,26.962757,Assam,MUGN,MAHUTGAON,NFR,"B G Rd, Assam"
95.313642,27.19627,Assam,NAM,NAMRUP,NFR,"Borhat, Assam"
82.638614,18.953175,Orissa,MVG,MALIGURA,ECoR,"Maligura Station, Orissa"
,,West Bengal,NGX,Nigan,ER,"Nigan, West Bengal"
81.378147,28.030462,Uttar Pradesh,MUH,Murthiha,NER,"State Highway 26, Uttar Pradesh"
76.934533,11.299729,Tamil Nadu,MTP,Mettupalayam,SR,"Mettupalayam, Tamil Nadu"
88.214325,21.973426,West Bengal,NCP,Nishchindapur,ER,"Tengrabichi, West Bengal"
84.975361,25.017219,,NERH,Ner Halt,?,
88.661013,23.363017,West Bengal,MYHT,Mayurhat,ER,"Mayurhat-Taraknagar Rd, West Bengal"
73.2176121594,28.0385900551,Rajasthan,NAL,Nal Halt,?,"NH 15, Rajasthan"
88.166226,22.829713,West Bengal,NKL,Nalikul,ER,"State Highway 2, West Bengal"
76.201872,12.816193,Karnataka,MVC,Mavinkere,SWR,"Mavinkere, Karnataka"
76.651081,12.380243,Karnataka,NHY,NAGANAHALLI,SWR,"Mysore District, Karnataka"
88.356472,23.396593,West Bengal,NDAE,NABADWIP DHAM,ER,"Nabadwip, West Bengal"
82.349049,23.279379,Chhattisgarh,NPRD,NAGPUR ROAD,SECR,"Koria, Chhattisgarh"
79.664768,11.775944,Tamil Nadu,NPM,NELLAIKUPPAM,SR,"Nellikuppam, Tamil Nadu"
80.4582228,16.3100404,Andhra Pradesh,NGNT,NEW GUNTUR,SCR,"Guntur City, Andhra Pradesh"
78.462871,17.423338,Andhra Pradesh,NLRD,NECKLACE ROAD,SCR,"Hyderabad, Andhra Pradesh"
88.444755,22.687235,West Bengal,NBE,New Barrackpore,ER,"Kolkata, West Bengal"
75.846408,31.497981,Punjab,NAS,Nasrala,NR,"Distt.Hoshiarpur, Punjab"
76.388794,32.108728,Himachal Pradesh,NGRT,NAGROTA,NR,"Nagrota Bagwan, Himachal Pradesh"
74.863795,30.483469,Punjab,AJTM,AJITGILL MATTA,NR,"Kotkapura Jaitu Rd, Punjab"
79.645074,11.127231,Tamil Nadu,NID,NIDUR,SR,"Neivasal, Tamil Nadu"
77.310478,19.160522,Maharashtra,NED,HUZUR SAHIB NANDED,SCR,"Nanded, Maharashtra"
74.5590299896,16.9640285619,Maharashtra,NDE,NANDRE,CR,"Sangli, Maharashtra"
79.845998,10.759221,Tamil Nadu,NGT,NAGAPPATTINAM,SR,"Nagapattinam, Tamil Nadu"
77.582174,8.315971,Tamil Nadu,NPK,NORTH PANAKUDI,SR,"Panakudi, Tamil Nadu"
78.396309,18.110863,Andhra Pradesh,AKE,AKANAPET,SCR,"Medak, Andhra Pradesh"
,,Bihar,NPV,Narpatganj,ECR,"National Highway 57, Bihar"
,,Rajasthan,NRKE,Nari Khetri,NWR,"Jhunjhunu, Rajasthan"
77.2376282849,19.5948820434,Maharashtra,NDPR,NANDAPUR,SCR,"Hingoli, Maharashtra"
88.724837,26.87368,West Bengal,NMZ,NEW MAL JN,NFR,"National Highway 31. 03562-255097, West Bengal"
72.815845,23.17417,Gujarat,NHM,NANDOL DEHEGAM,WR,"Dehegam, Gujarat"
77.009693,8.455233,Kerala,NEM,NEMEM,SR,"Thiruvananthapuram, Kerala"
85.0173352112,25.2965387882,Bihar,NDU,Nadauj,ECR,"Nadaul, Bihar"
71.455976,21.046575,Gujarat,RJU,Rajula City,WR,"Distt. Amreli, Gujarat"
88.239558,21.772235,West Bengal,NMKA,Namkhana,ER,"Namkhana, West Bengal"
75.601431,31.081589,Punjab,NRM,Nurmahal,NR,"Philur Nurmahal Rd, Punjab"
88.247374,24.051233,West Bengal,NBPH,New Balarampur Halt,ER,"New Balarampur, West Bengal"
76.450856,28.177004,Rajasthan,PALI,Pali,NWR,"Pali, Rajasthan"
80.1234010156,22.2107198433,Madhya Pradesh,NWA,Nagarwara,SECR,"Nainpur, Madhya Pradesh"
84.988344,24.937206,,NYM,Neyamatpur,ECR,
79.9789721362,20.7084913199,,ARNG,Arunnagar,,
76.123133,28.044396,Haryana,NNL,Narnaul,NWR,"Narnaul, Haryana"
92.67253075,26.35621199,Assam,NGAN,Nagaon,NFR,"Nagaon, Assam"
,,Bihar,NRPM,Narayanpur Murli Halt,ECR,"Saraygarh, Bihar"
80.228517,17.07433,Andhra Pradesh,NVC,NAGALWANCHA,SCR,"Jagannadhapuram To Matkepalli Rd, Andhra Pradesh"
,,Gujarat,NRUR,Nareshwar Road,WR,"Nareshwar Rd, Gujarat"
,,Rajasthan,NRWI,Narwasi,NWR,"MDR 18, Rajasthan"
76.0091594714,23.0471420904,Madhya Pradesh,NRGR,NARANJIPUR,WR,"Dewas, Madhya Pradesh"
72.819464,19.418238,Maharashtra,NSP,NALLA SOPARA,WR,"Nallasopara station Rd, Maharashtra"
75.852903,32.281043,Punjab,NUPR,NURPUR ROAD,NR,"Nurpur, Punjab"
,,Bihar,NUIH,Neuri Halt,ECR,"Darbhanga, Bihar"
,,Uttar Pradesh,NXR,Nagsar,ECR,"Ghazipur, Uttar Pradesh"
